question_id,question,sub_question,column_name,question_format,system_prompt_id,subpopulation,split,model_answer,model_reasoning,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text,is_correct
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,ai_research_assistant_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.6462386062005355, 0.34590659951901986, 0.007179063294971266, 0.0004589421619150918, 0.00021678882355834932]","[0.49498997995991983, 0.44188376753507014, 0.0531062124248497, 0.0070140280561122245, 0.003006012024048096]",0.1095296092550261,1.0266415880809723,A,True
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,survey_respondent_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.7241820343197922, 0.2664116662125902, 0.00804493523280032, 0.0009608304943668554, 0.00040053374045046706]","[0.49498997995991983, 0.44188376753507014, 0.0531062124248497, 0.0070140280561122245, 0.003006012024048096]",0.15547529035479582,1.0725872691807419,A,True
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,values_reflection_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.697464333027822, 0.29074639051970164, 0.007748129784802545, 0.0015256972156249807, 0.0025154494520488657]","[0.49498997995991983, 0.44188376753507014, 0.0531062124248497, 0.0070140280561122245, 0.003006012024048096]",0.12868790767084667,1.0457998864967928,A,True
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,ai_opinion_simulator_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.5884817602247864, 0.4044572045665352, 0.006537442616479733, 0.0004179247242331316, 0.00010566786796553724]","[0.49498997995991983, 0.44188376753507014, 0.0531062124248497, 0.0070140280561122245, 0.003006012024048096]",0.09456028736673056,1.0116722661926767,A,True
1,"Please indicate, for each of the following, how important it is in your life.",Leisure time,Q3,matrix_single_select,no_persona_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.7460312710563859, 0.21374153776535923, 0.01988105995834663, 0.008287658807585897, 0.0120584724123224]","[0.49498997995991983, 0.44188376753507014, 0.0531062124248497, 0.0070140280561122245, 0.003006012024048096]",0.1647034378354516,1.0818154166613978,A,True
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,ai_research_assistant_letter,overall,train,B,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.16067312201147868, 0.7200869962762028, 0.09745317469171061, 0.0191896678825117, 0.002597039138096251]","[0.09365558912386707, 0.4300100704934542, 0.36958710976837866, 0.09667673716012085, 0.010070493454179255]",0.39039137252469575,1.6151405642045555,B,True
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,survey_respondent_letter,overall,train,B,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.23679194157625078, 0.5680343046002845, 0.14362157253887872, 0.041148269464992504, 0.010403911819593497]","[0.09365558912386707, 0.4300100704934542, 0.36958710976837866, 0.09667673716012085, 0.010070493454179255]",0.22501356628471125,1.449762757964571,B,True
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,values_reflection_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.28647289756482186, 0.28647289756482186, 0.1737545955497811, 0.19688975116048651, 0.05640985816008857]","[0.09365558912386707, 0.4300100704934542, 0.36958710976837866, 0.09667673716012085, 0.010070493454179255]",0.2627740371820526,1.4875232288619125,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,ai_opinion_simulator_letter,overall,train,B,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.08854495032880248, 0.6542635272622546, 0.24069010078809494, 0.015386805191259796, 0.0011146164295882189]","[0.09365558912386707, 0.4300100704934542, 0.36958710976837866, 0.09667673716012085, 0.010070493454179255]",0.18313129436927217,1.407880486049132,B,True
1,"Please indicate, for each of the following, how important it is in your life.",Politics,Q4,matrix_single_select,no_persona_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.3565552194127834, 0.07020987718770007, 0.09015126681153174, 0.31465887673215215, 0.1684247598558326]","[0.09365558912386707, 0.4300100704934542, 0.36958710976837866, 0.09667673716012085, 0.010070493454179255]",1.0331031643175914,2.2578523559974513,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Work,Q5,matrix_single_select,ai_research_assistant_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.59078025372785, 0.4060369345085616, 0.002735855344389825, 0.0003267513245288452, 0.00012020509466970016]","[0.3155737704918033, 0.4723360655737705, 0.09733606557377049, 0.10040983606557377, 0.014344262295081968]",0.8649378596751041,2.101618528871294,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Work,Q5,matrix_single_select,survey_respondent_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.617111055436604, 0.37429677556992297, 0.00685548416993758, 0.0013499248722382425, 0.0003867599512971357]","[0.3155737704918033, 0.4723360655737705, 0.09733606557377049, 0.10040983606557377, 0.014344262295081968]",0.6410051303116684,1.8776857995078582,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Work,Q5,matrix_single_select,values_reflection_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.6724196798403862, 0.3176285472292827, 0.006592171759224967, 0.0018886888307442311, 0.0014709123403618231]","[0.3155737704918033, 0.4723360655737705, 0.09733606557377049, 0.10040983606557377, 0.014344262295081968]",0.6423896767548702,1.8790703459510603,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Work,Q5,matrix_single_select,ai_opinion_simulator_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.6776608691591222, 0.32010431915232207, 0.0019034100853293709, 0.0002575984201809476, 7.380318304544829e-05]","[0.3155737704918033, 0.4723360655737705, 0.09733606557377049, 0.10040983606557377, 0.014344262295081968]",1.0001479766830743,2.2368286458792643,B,False
1,"Please indicate, for each of the following, how important it is in your life.",Work,Q5,matrix_single_select,no_persona_letter,overall,train,A,,"['Very important', 'Rather important', 'Not very important', 'Not at all important', ""Don't know""]","[0.66409747029144, 0.27683700447869214, 0.02574985256619571, 0.017697597599194512, 0.015618075064477727]","[0.3155737704918033, 0.4723360655737705, 0.09733606557377049, 0.10040983606557377, 0.014344262295081968]",0.32005860870846026,1.5567392779046503,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Good manners,Q7,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273172208413, 0.0031726827791587345]","[0.760643330179754, 0.23935666982024598]",0.8291413433133121,1.3794785826670393,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Good manners,Q7,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9875683487008903, 0.01243165129910968]","[0.760643330179754, 0.23935666982024598]",0.5093577531437471,1.059694992497474,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Good manners,Q7,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9914225138497386, 0.008577486150261356]","[0.760643330179754, 0.23935666982024598]",0.5952214060661395,1.1455586454198665,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Good manners,Q7,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9971990734926517, 0.0028009265073482862]","[0.760643330179754, 0.23935666982024598]",0.858688091683041,1.4090253310367682,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Good manners,Q7,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.982013791584178, 0.017986208415821985]","[0.760643330179754, 0.23935666982024598]",0.42523938722479343,0.9755766265785205,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Independence,Q8,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9975273773355222, 0.0024726226644777665]","[0.5288552507095553, 0.47114474929044464]",2.137863270411615,2.829344274397295,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Independence,Q8,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9859363701932501, 0.014063629806749968]","[0.5288552507095553, 0.47114474929044464]",1.325047546332562,2.0165285503182417,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Independence,Q8,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9820137887877329, 0.017986211212267053]","[0.5288552507095553, 0.47114474929044464]",1.2112478890191132,1.9027288930047932,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Independence,Q8,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9947798745144, 0.005220125485599967]","[0.5288552507095553, 0.47114474929044464]",1.7872627465997208,2.4787437505854006,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Independence,Q8,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9465966649272521, 0.05340333507274788]","[0.5288552507095553, 0.47114474929044464]",0.7179422858086012,1.409423289794281,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Hard work,Q9,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273178018247, 0.003172682198175387]","[0.467360454115421, 0.532639545884579]",2.374840238376453,3.065855223174336,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Hard work,Q9,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9890130590594409, 0.010986940940559147]","[0.467360454115421, 0.532639545884579]",1.7169107976643998,2.4079257824622826,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Hard work,Q9,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273173629576, 0.0031726826370423924]","[0.467360454115421, 0.532639545884579]",2.3748401649038913,3.065855149701774,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Hard work,Q9,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273165595951, 0.003172683440404803]","[0.467360454115421, 0.532639545884579]",2.374840030409655,3.065855015207537,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Hard work,Q9,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.989013054910255, 0.010986945089744958]","[0.467360454115421, 0.532639545884579]",1.7169105984753932,2.4079255832732764,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9980732650111666, 0.0019267349888334164]","[0.5316934720908231, 0.46830652790917693]",2.2377074329431403,2.9288443136934577,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9940889318934983, 0.005911068106501647]","[0.5316934720908231, 0.46830652790917693]",1.7148627421579192,2.4059996229082365,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273164653418, 0.003172683534658151]","[0.5316934720908231, 0.46830652790917693]",2.004803279399293,2.69594016014961,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9980732657548602, 0.0019267342451397306]","[0.5316934720908231, 0.46830652790917693]",2.2377076133069904,2.9288444940573077,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9875683509419435, 0.01243164905805659]","[0.5316934720908231, 0.46830652790917693]",1.3702138157854558,2.0613506965357726,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Imagination,Q11,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9770226286682547, 0.02297737133174536]","[0.4005681818181818, 0.5994318181818182]",1.5978733735935617,2.2711147460474206,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Imagination,Q11,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9820137886232361, 0.017986211376763834]","[0.4005681818181818, 0.5994318181818182]",1.7426357816210696,2.415877154074929,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Imagination,Q11,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9840936112621673, 0.015906388737832667]","[0.4005681818181818, 0.5994318181818182]",1.8154492444903423,2.4886906169442016,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Imagination,Q11,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.957912274787803, 0.04208772521219691]","[0.4005681818181818, 0.5994318181818182]",1.2429821759662447,1.9162235484201036,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Imagination,Q11,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9669140238756563, 0.033085976124343754]","[0.4005681818181818, 0.5994318181818182]",1.3834867539790665,2.056728126432926,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Tolerance and respect for other people,Q12,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9988304899685747, 0.001169510031425257]","[0.826868495742668, 0.17313150425733206]",0.7089908527469229,1.1698078828055067,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Tolerance and respect for other people,Q12,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9978172832640899, 0.0021827167359100685]","[0.826868495742668, 0.17313150425733206]",0.601798512753869,1.0626155428124529,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Tolerance and respect for other people,Q12,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9984988178579084, 0.0015011821420916338]","[0.826868495742668, 0.17313150425733206]",0.6660400709009511,1.126857100959535,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Tolerance and respect for other people,Q12,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9982992775905412, 0.0017007224094587536]","[0.826868495742668, 0.17313150425733206]",0.6445984800631253,1.1054155101217091,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Tolerance and respect for other people,Q12,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9959298630032761, 0.0040701369967238625]","[0.826868495742668, 0.17313150425733206]",0.4954847166216654,0.9563017466802491,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Thrift, saving money and things",Q13,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9149009544128984, 0.08509904558710156]","[0.3162878787878788, 0.6837121212121212]",1.088716112217314,1.7127557488937117,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Thrift, saving money and things",Q13,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.7981867705385763, 0.20181322946142372]","[0.3162878787878788, 0.6837121212121212]",0.5414771600493578,1.1655167967257554,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Thrift, saving money and things",Q13,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8519528057272543, 0.14804719427274568]","[0.3162878787878788, 0.6837121212121212]",0.7326807418469606,1.3567203785233581,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Thrift, saving money and things",Q13,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8354835309589074, 0.16451646904109266]","[0.3162878787878788, 0.6837121212121212]",0.666737172469104,1.2907768091455016,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Thrift, saving money and things",Q13,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8519528019683106, 0.14804719803168948]","[0.3162878787878788, 0.6837121212121212]",0.7326807258829018,1.3567203625592994,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Determination, perseverance",Q14,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9968273170897702, 0.003172682910229771]","[0.5009469696969697, 0.4990530303030303]",2.17958725303621,2.872732640091869,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Determination, perseverance",Q14,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9924227601468227, 0.0075772398531773035]","[0.5009469696969697, 0.4990530303030303]",1.7473443225358918,2.440489709591551,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Determination, perseverance",Q14,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9978172832149018, 0.0021827167850981943]","[0.5009469696969697, 0.4990530303030303]",2.3657394480832625,3.058884835138922,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Determination, perseverance",Q14,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9975273767623919, 0.002472623237608107]","[0.5009469696969697, 0.4990530303030303]",2.3036484635979546,2.996793850653614,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?","Determination, perseverance",Q14,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9902915244049662, 0.009708475595033855]","[0.5009469696969697, 0.4990530303030303]",1.6247308342141027,2.3178762212697617,A,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Religious faith,Q15,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8519527982093666, 0.14804720179063333]","[0.1240530303030303, 0.8759469696969697]",1.3182079907461484,1.6931313257146807,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Religious faith,Q15,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.5926665999540698, 0.4073334000459302]","[0.1240530303030303, 0.8759469696969697]",0.4766800428076713,0.8516033777762038,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Religious faith,Q15,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.5312093733737563, 0.4687906266262437]","[0.1240530303030303, 0.8759469696969697]",0.36716907156075795,0.7420924065292903,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Religious faith,Q15,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.817574471748733, 0.18242552825126704]","[0.1240530303030303, 0.8759469696969697]",1.140410376891125,1.5153337118596573,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Religious faith,Q15,matrix_multi_select,no_persona_letter,overall,train,B,,"['Important', 'Not mentioned']","[0.40733340004593027, 0.5926665999540698]","[0.1240530303030303, 0.8759469696969697]",0.19471981553494402,0.5696431505034764,B,True
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Unselfishness,Q16,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.966914021492119, 0.033085978507881]","[0.4034090909090909, 0.5965909090909091]",1.3727702712347205,2.047140016065637,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Unselfishness,Q16,matrix_multi_select,survey_respondent_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8807970670261976, 0.11920293297380237]","[0.4034090909090909, 0.5965909090909091]",0.6457400345984269,1.3201097794293437,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Unselfishness,Q16,matrix_multi_select,values_reflection_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9525741290102835, 0.047425870989716595]","[0.4034090909090909, 0.5965909090909091]",1.1639903606109419,1.8383601054418586,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Unselfishness,Q16,matrix_multi_select,ai_opinion_simulator_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.9241418126663687, 0.07585818733363134]","[0.4034090909090909, 0.5965909090909091]",0.8959972078722493,1.5703669527031663,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Unselfishness,Q16,matrix_multi_select,no_persona_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8933094053442511, 0.10669059465574898]","[0.4034090909090909, 0.5965909090909091]",0.7062082121087925,1.3805779569397092,B,False
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Obedience,Q17,matrix_multi_select,ai_research_assistant_letter,overall,train,A,,"['Important', 'Not mentioned']","[0.8519528019683106, 0.14804719803168948]","[0.19318181818181818, 0.8068181818181818]",1.0813520873108926,1.5721559686199054,B,False
