question_id,question,sub_question,column_name,question_format,system_prompt_id,subpopulation,model_answer,model_reasoning,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,survey_respondent,cluster_0,Strongly disagree,,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.025935484718408855, 0.025935484718408855, 0.27883273819489535, 0.668686348375449, 0.0006099439928379499]","[0.0018083182640144665, 0.027124773960216998, 0.3996383363471971, 0.546112115732369, 0.02531645569620253]",0.12399162552565746,1.0232366579453145,Strongly disagree
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,values_reflection,cluster_0,Disagree,,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.024005509267435925, 0.024005509267435925, 0.5456559751443399, 0.3755093222808674, 0.030823684039920852]","[0.0018083182640144665, 0.027124773960216998, 0.3996383363471971, 0.546112115732369, 0.02531645569620253]",0.07373708551678723,0.9729821179364443,Strongly disagree
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,ai_opinion_simulator,cluster_0,Disagree,,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.04476207003885568, 0.04476207003885568, 0.6177706170411702, 0.29188539697037447, 0.0008198459107439082]","[0.0018083182640144665, 0.027124773960216998, 0.3996383363471971, 0.546112115732369, 0.02531645569620253]",0.23550150069920034,1.1347465331188573,Strongly disagree
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,civic_participant,cluster_0,Strongly disagree,,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.022074970831891996, 0.022074970831891996, 0.5024240502733305, 0.4429985277030616, 0.010427480359824026]","[0.0018083182640144665, 0.027124773960216998, 0.3996383363471971, 0.546112115732369, 0.02531645569620253]",0.046326459776758214,0.9455714921964153,Strongly disagree
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,ai_research_assistant,cluster_0,Agree,,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.24091277075734582, 0.7420635313758693, 0.004574835042048614, 0.004574835042048614, 0.007542627843769864, 0.00033139993891778116]","[0.30018083182640143, 0.33815551537070526, 0.17721518987341772, 0.06690777576853527, 0.0216998191681736, 0.09584086799276673]",1.193867018579549,2.717213426770483,Agree
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,survey_respondent,cluster_0,Agree strongly,,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.3962901897383364, 0.5766023980354422, 0.007474530300215608, 0.004000827766001884, 0.013964261017082466, 0.0016677931429213999]","[0.30018083182640143, 0.33815551537070526, 0.17721518987341772, 0.06690777576853527, 0.0216998191681736, 0.09584086799276673]",0.8835061284676553,2.4068525366585893,Agree
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,values_reflection,cluster_0,Agree strongly,,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.8639367068095456, 0.11695348314820542, 0.0013034455518772172, 0.0018965020874036342, 0.014013360315564534, 0.0018965020874036342]","[0.30018083182640143, 0.33815551537070526, 0.17721518987341772, 0.06690777576853527, 0.0216998191681736, 0.09584086799276673]",1.5361026884818108,3.059449096672745,Agree
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,ai_opinion_simulator,cluster_0,Agree,,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.05705248050063872, 0.7875851760983459, 0.0893280943930331, 0.047813883411694104, 0.015522891522644777, 0.0026974740736434677]","[0.30018083182640143, 0.33815551537070526, 0.17721518987341772, 0.06690777576853527, 0.0216998191681736, 0.09584086799276673]",0.7058643014960433,2.2292107096869773,Agree
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,civic_participant,cluster_0,Agree,,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.6676887298017252, 0.3153938048015315, 0.002766672989552831, 0.0013068837826367482, 0.010942403940913488, 0.0019015046836402282]","[0.30018083182640143, 0.33815551537070526, 0.17721518987341772, 0.06690777576853527, 0.0216998191681736, 0.09584086799276673]",1.1746380037270416,2.6979844119179757,Agree
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,ai_research_assistant,cluster_0,Trust somewhat,,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.0009024300321232687, 0.989634679567574, 0.003154296800100888, 0.003154296800100888, 0.003154296800100888]","[0.10771992818671454, 0.7145421903052065, 0.06104129263913824, 0.0, 0.11669658886894076]",0.8846377611347739,1.7861976128126253,Trust somewhat
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,survey_respondent,cluster_0,Trust somewhat,,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.0040435835126569, 0.9894324818354281, 0.0021746448839716844, 0.0021746448839716844, 0.0021746448839716844]","[0.10771992818671454, 0.7145421903052065, 0.06104129263913824, 0.0, 0.11669658886894076]",0.7893266676286281,1.6908865192692897,Trust somewhat
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,values_reflection,cluster_0,Trust somewhat,,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.00312348400482196, 0.9813696300513371, 0.005168961981280291, 0.005168961981280291, 0.005168961981280291]","[0.10771992818671454, 0.7145421903052065, 0.06104129263913824, 0.0, 0.11669658886894076]",0.6690980614806055,1.5706579132078475,Trust somewhat
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,ai_opinion_simulator,cluster_0,Trust somewhat,,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.0008850114489032275, 0.9705329042975794, 0.009527361417839103, 0.009527361417839103, 0.009527361417839103]","[0.10771992818671454, 0.7145421903052065, 0.06104129263913824, 0.0, 0.11669658886894076]",0.704192261745385,1.6057521135337767,Trust somewhat
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,civic_participant,cluster_0,Trust somewhat,,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.001883575635546468, 0.9757164892445059, 0.007466645039982499, 0.007466645039982499, 0.007466645039982499]","[0.10771992818671454, 0.7145421903052065, 0.06104129263913824, 0.0, 0.11669658886894076]",0.6623409811012911,1.5639008328653106,Trust somewhat
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,ai_research_assistant,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.02176559933699828, 0.49467235565111595, 0.4371738012537631, 0.04607777415801018, 0.00031046960011250256]","[0.03411131059245961, 0.36804308797127466, 0.4129263913824057, 0.10771992818671454, 0.07719928186714542]",0.4002472436625189,1.6863458658375226,Not very much
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,survey_respondent,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.04207430788995101, 0.3107326693432375, 0.5125699712185547, 0.12959799206919195, 0.00502505947906471]","[0.03411131059245961, 0.36804308797127466, 0.4129263913824057, 0.10771992818671454, 0.07719928186714542]",0.15686640721167136,1.442965029386675,Not very much
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,values_reflection,cluster_0,Not very much,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.0294993289331047, 0.21797219636751866, 0.522531031270866, 0.14980995363791608, 0.08018748979059466]","[0.03411131059245961, 0.36804308797127466, 0.4129263913824057, 0.10771992818671454, 0.07719928186714542]",0.06207751318223273,1.3481761353572363,Not very much
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,ai_opinion_simulator,cluster_0,Not very much,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.005200085291172771, 0.2839149692219859, 0.6809062601296387, 0.029924417597502896, 5.426775969968731e-05]","[0.03411131059245961, 0.36804308797127466, 0.4129263913824057, 0.10771992818671454, 0.07719928186714542]",0.6516084709802973,1.9377070931553009,Not very much
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,civic_participant,cluster_0,Not very much,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.01261435654275557, 0.19732178289939944, 0.5362084403327626, 0.19732178289939944, 0.05653363732568297]","[0.03411131059245961, 0.36804308797127466, 0.4129263913824057, 0.10771992818671454, 0.07719928186714542]",0.11432885016363181,1.4004274723386354,Not very much
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,ai_research_assistant,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.42492781993805523, 0.5449023366915804, 0.021155909161672846, 0.008819095021270002, 0.00019483918742147944]","[0.2715827338129496, 0.5701438848920863, 0.1474820143884892, 0.01079136690647482, 0.0]",0.1927993123097971,1.1983110382798743,Quite a lot
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,survey_respondent,cluster_0,A great deal,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.5948366889627916, 0.3610042283174666, 0.026151058587654725, 0.01586141503569746, 0.0021466090963895832]","[0.2715827338129496, 0.5701438848920863, 0.1474820143884892, 0.01079136690647482, 0.0]",0.29858953015828327,1.3041012563683076,Quite a lot
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,values_reflection,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.6193302163175627, 0.17724802734020306, 0.057606680289881994, 0.05083771692400193, 0.09497735912835027]","[0.2715827338129496, 0.5701438848920863, 0.1474820143884892, 0.01079136690647482, 0.0]",0.5641536583623767,1.569665384951376,Quite a lot
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,ai_opinion_simulator,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.2769273154079778, 0.66413031282928, 0.04812275164758953, 0.010737637281909766, 8.19828332428539e-05]","[0.2715827338129496, 0.5701438848920863, 0.1474820143884892, 0.01079136690647482, 0.0]",0.0729358009230626,1.0784475268065734,Quite a lot
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,civic_participant,cluster_0,Quite a lot,,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.48218296753004747, 0.29235683961358266, 0.09494745589127115, 0.0652563684825494, 0.0652563684825494]","[0.2715827338129496, 0.5701438848920863, 0.1474820143884892, 0.01079136690647482, 0.0]",0.2704315733616063,1.2759432999130742,Quite a lot
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,ai_research_assistant,cluster_0,A religious person,,"['A religious person', 'Not a religious person', 'An atheist']","[0.4372142722532788, 0.12533245969809725, 0.4374532680486239]","[0.2889733840304182, 0.5095057034220533, 0.20152091254752852]",0.4387122418361249,1.4638254433163773,Not a religious person
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,survey_respondent,cluster_0,A religious person,,"['A religious person', 'Not a religious person', 'An atheist']","[0.35979182298302226, 0.2802981842230976, 0.3599099927938802]","[0.2889733840304182, 0.5095057034220533, 0.20152091254752852]",0.12425941784691888,1.1493726193271712,Not a religious person
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,values_reflection,cluster_0,A religious person,,"['A religious person', 'Not a religious person', 'An atheist']","[0.2428063055304785, 0.5142698284336196, 0.242923866035902]","[0.2889733840304182, 0.5095057034220533, 0.20152091254752852]",0.007904593725585666,1.033017795205838,Not a religious person
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,ai_opinion_simulator,cluster_0,A religious person,,"['A religious person', 'Not a religious person', 'An atheist']","[0.4904232427791401, 0.019020915369599427, 0.4905558418512605]","[0.2889733840304182, 0.5095057034220533, 0.20152091254752852]",1.3430745831809336,2.368187784661186,Not a religious person
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,civic_participant,cluster_0,A religious person,,"['A religious person', 'Not a religious person', 'An atheist']","[0.3835507537752905, 0.23273466069978943, 0.38371458552491994]","[0.2889733840304182, 0.5095057034220533, 0.20152091254752852]",0.18761932700081782,1.2127325284810702,Not a religious person
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,ai_research_assistant,cluster_0,1,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.3513172592742712, 0.24145658575343482, 0.16595052268180877, 0.06917847005184291, 0.08882691383413804, 0.032677595422286564, 0.022458960990406503, 0.013622048425971556, 0.010608861981183246, 0.003902781584656347]","[0.08424908424908426, 0.04395604395604396, 0.0641025641025641, 0.03296703296703297, 0.1575091575091575, 0.1227106227106227, 0.09706959706959707, 0.14835164835164835, 0.06227106227106227, 0.18681318681318682]",1.3012072330351412,3.4799026177969306,10
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,survey_respondent,cluster_0,1,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.6226164679084181, 0.030998245883255098, 0.05110746734211537, 0.03512561437039563, 0.12260044074423085, 0.024141458167719024, 0.030998245883255098, 0.021304762056887618, 0.021304762056887618, 0.0398025355868357]","[0.08424908424908426, 0.04395604395604396, 0.0641025641025641, 0.03296703296703297, 0.1575091575091575, 0.1227106227106227, 0.09706959706959707, 0.14835164835164835, 0.06227106227106227, 0.18681318681318682]",0.8525926381782001,3.03128802293999,10
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,values_reflection,cluster_0,5,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.15330224666074346, 0.003605322846334585, 0.026639939117778254, 0.014259328468151679, 0.535077432941954, 0.02350966375648151, 0.07241486241511191, 0.014259328468151679, 0.003605322846334585, 0.15332655247895824]","[0.08424908424908426, 0.04395604395604396, 0.0641025641025641, 0.03296703296703297, 0.1575091575091575, 0.1227106227106227, 0.09706959706959707, 0.14835164835164835, 0.06227106227106227, 0.18681318681318682]",0.7437800044577361,2.922475389219526,10
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,ai_opinion_simulator,cluster_0,2,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.29611502920313104, 0.2035166969907277, 0.10893463795872338, 0.031210296319402395, 0.024306603213441174, 0.011481623631344159, 0.011481623631344159, 0.00789119682493591, 0.008941897475021979, 0.29612039475192814]","[0.08424908424908426, 0.04395604395604396, 0.0641025641025641, 0.03296703296703297, 0.1575091575091575, 0.1227106227106227, 0.09706959706959707, 0.14835164835164835, 0.06227106227106227, 0.18681318681318682]",1.0568525334363938,3.2355479181981837,10
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,civic_participant,cluster_0,1,,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.48067801861413806, 0.018637907172073125, 0.0506630843863529, 0.034820194729222646, 0.25728840290108135, 0.0394564497929043, 0.05740879569998986, 0.02111951568043777, 0.012809633778467227, 0.027117997245332776]","[0.08424908424908426, 0.04395604395604396, 0.0641025641025641, 0.03296703296703297, 0.1575091575091575, 0.1227106227106227, 0.09706959706959707, 0.14835164835164835, 0.06227106227106227, 0.18681318681318682]",0.7654007841548447,2.944096168916634,10
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,ai_research_assistant,cluster_0,Definitely should not have the right,,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[2.6302968669945058e-05, 0.02246731218800725, 0.02246731218800725, 0.9550390726553155]","[0.08765652951699464, 0.25760286225402507, 0.370304114490161, 0.2844364937388193]",2.0325794854267563,3.3208383179641223,Probably should not have the right
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,survey_respondent,cluster_0,Definitely should not have the right,,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[3.010482898243808e-05, 0.01767340445544289, 0.01767340445544289, 0.9646230862601317]","[0.08765652951699464, 0.25760286225402507, 0.370304114490161, 0.2844364937388193]",2.1686033748205387,3.4568622073579043,Probably should not have the right
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,values_reflection,cluster_0,Definitely should not have the right,,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[1.585885156266555e-05, 0.025306732926537238, 0.025306732926537238, 0.949370675295363]","[0.08765652951699464, 0.25760286225402507, 0.370304114490161, 0.2844364937388193]",2.0038962942497305,3.292155126787096,Probably should not have the right
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,ai_opinion_simulator,cluster_0,Definitely should not have the right,,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[2.0591329086697393e-05, 0.01992929939968495, 0.01992929939968495, 0.9601208098715435]","[0.08765652951699464, 0.25760286225402507, 0.370304114490161, 0.2844364937388193]",2.1277968775817677,3.416055710119134,Probably should not have the right
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,civic_participant,cluster_0,Definitely should not have the right,,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[1.721347424228126e-05, 0.04528774481095793, 0.04528774481095793, 0.9094072969038418]","[0.08765652951699464, 0.25760286225402507, 0.370304114490161, 0.2844364937388193]",1.6435236064902374,2.9317824390276033,Probably should not have the right
58,How interested would you say you are in politics?,,Q199,single_select,ai_research_assistant,cluster_0,Somewhat interested,,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.21654622652794955, 0.7557671025439289, 0.013843335464060733, 0.013843335464060733]","[0.23665480427046262, 0.5640569395017794, 0.17259786476868327, 0.026690391459074734]",0.30899825626758787,1.3729627141613636,Somewhat interested
58,How interested would you say you are in politics?,,Q199,single_select,survey_respondent,cluster_0,Very interested,,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.3875776655859103, 0.43938302792868605, 0.0865196532427018, 0.0865196532427018]","[0.23665480427046262, 0.5640569395017794, 0.17259786476868327, 0.026690391459074734]",0.11195228610466938,1.175916743998445,Somewhat interested
58,How interested would you say you are in politics?,,Q199,single_select,values_reflection,cluster_0,Not at all interested,,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.15523636437529922, 0.3723927014215135, 0.12707338070389948, 0.34529755349928776]","[0.23665480427046262, 0.5640569395017794, 0.17259786476868327, 0.026690391459074734]",0.3185056010817846,1.3824700589755603,Somewhat interested
58,How interested would you say you are in politics?,,Q199,single_select,ai_opinion_simulator,cluster_0,Somewhat interested,,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.07270145727302497, 0.8856399102320793, 0.020829316247447813, 0.020829316247447813]","[0.23665480427046262, 0.5640569395017794, 0.17259786476868327, 0.026690391459074734]",0.396426120701581,1.4603905785953568,Somewhat interested
58,How interested would you say you are in politics?,,Q199,single_select,civic_participant,cluster_0,Very interested,,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.2723603872422662, 0.3968097799120696, 0.1654149164228321, 0.1654149164228321]","[0.23665480427046262, 0.5640569395017794, 0.17259786476868327, 0.026690391459074734]",0.12377154576691483,1.1877360036606905,Somewhat interested
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,ai_research_assistant,cluster_0,Very bad,,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.0012722014879703325, 0.019932148178928407, 0.019932148178928407, 0.9588635021541729]","[0.0, 0.003616636528028933, 0.09041591320072333, 0.9059674502712477]",0.07913438860585949,0.4062336191130038,Very bad
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,survey_respondent,cluster_0,Very bad,,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.00330325855941187, 0.04039729511791288, 0.04039729511791288, 0.9159021512047625]","[0.0, 0.003616636528028933, 0.09041591320072333, 0.9059674502712477]",0.05423589417129286,0.38133512477385323,Very bad
